Date Time,Temperature,Basel Relative Humidity,Basel Wind Speed [10 m]
20171118T0900,4.8805285,86,0.5328
20171118T1000,5.3805285,84,1.0983953
20171118T1100,6.3905287,78,1.506986
20171118T1200,7.3305287,72,3.554219
20171118T1300,8.030529,69,6.1503215
20171118T1400,6.8005285,72,5.842608
20171118T1500,7.2305284,70,9.185971
20171118T1600,7.0905285,69,11.869009
20171118T1700,6.3605285,71,14.058752
20171118T1800,4.8505287,73,13.078042
20171118T1900,3.8705285,77,10.935387
20171118T2000,3.4105287,79,10.669312
20171118T2100,2.0605285,86,11.380612
20171118T2200,2.3305285,79,11.131568
20171118T2300,2.6005285,78,10.870295
20171119T0000,3.1405284,80,9.885558
20171119T0100,3.6005285,79,9.014403
20171119T0200,3.9205287,77,9.197554
20171119T0300,4.0705285,77,10.293525
20171119T0400,3.9905286,79,10.467859
20171119T0500,4.4805284,73,10.345105
20171119T0600,4.6505284,77,16.028337
20171119T0700,5.2505283,78,19.300674
20171119T0800,5.4505286,80,21.06077
20171119T0900,5.2005286,84,22.9104
20171119T1000,5.7705283,81,23.190575
20171119T1100,6.4105287,79,23.064764
20171119T1200,6.8005285,77,21.854546
20171119T1300,7.2105284,75,20.169136
20171119T1400,6.1205287,77,18.537304
20171119T1500,6.1705284,77,17.74512
20171119T1600,5.5505285,81,16.357046
20171119T1700,5.2005286,86,14.652
20171119T1800,4.8705287,82,14.388066
20171119T1900,4.4105287,84,13.651537
20171119T2000,3.6605287,89,11.748814
20171119T2100,2.9305286,94,9.914233
20171119T2200,2.3905284,97,7.8892193
20171119T2300,2.1105285,96,6.7077804
20171120T0000,1.9205287,95,7.730192
20171120T0100,2.0805285,90,10.010403
20171120T0200,1.6005287,89,8.360887
20171120T0300,1.6005287,91,6.723632
20171120T0400,1.2805287,91,7.544342
20171120T0500,0.070528656,86,8.05392
20171120T0600,-0.36947134,80,6.3322554
20171120T0700,-0.039471343,76,4.652476
20171120T0800,-0.009471342,73,4.0313635
20171120T0900,0.14052865,72,3.5039446
20171120T1000,1.2805287,76,4.743117
20171120T1100,3.5005286,76,2.7167575
20171120T1200,6.2805285,64,5.4919763
20171120T1300,8.040529,58,10.393015
20171120T1400,8.270529,60,11.483046
20171120T1500,8.610529,58,12.523633
20171120T1600,8.850529,57,12.789975
20171120T1700,8.810529,54,11.733703
20171120T1800,8.040529,55,10.345105
20171120T1900,7.2505283,58,10.0281105
20171120T2000,7.290529,53,9.953526
20171120T2100,7.6805286,47,10.0281105
20171120T2200,7.9705286,55,9.953526
20171120T2300,8.270529,63,9.953526
20171121T0000,8.590529,67,9.073257
20171121T0100,8.810529,67,8.262695
20171121T0200,9.060529,69,9.824346
20171121T0300,9.130529,70,10.605932
20171121T0400,8.830529,72,11.380612
20171121T0500,8.980529,71,10.538806
20171121T0600,9.110529,69,10.788378
20171121T0700,9.320529,68,11.5784445
20171121T0800,9.3005295,66,12.070595
20171121T0900,8.970529,66,12.317941
20171121T1000,10.740529,60,13.271961
20171121T1100,12.100529,56,14.738928
20171121T1200,13.600529,51,16.536123
20171121T1300,14.630529,48,18.389318
20171121T1400,13.370529,58,13.8937235
20171121T1500,14.230529,56,13.322664
20171121T1600,14.5505295,55,11.458298
20171121T1700,14.030529,57,8.262695
20171121T1800,12.970529,61,6.443357
20171121T1900,10.350529,72,6.1963058
20171121T2000,8.280529,82,6.1503215
20171121T2100,7.1305285,82,5.3876066
20171121T2200,6.4205284,81,5.4919763
20171121T2300,5.9305286,83,6.179102
20171122T0000,5.1005287,86,6.5308766
20171122T0100,5.1305285,83,6.5308766
20171122T0200,5.2605286,79,5.651197
20171122T0300,5.3705287,77,5.3876066
20171122T0400,5.3905287,76,5.3876066
20171122T0500,5.4005284,76,6.0102577
20171122T0600,5.4305286,75,6.4046907
20171122T0700,5.9605284,71,6.2134624
20171122T0800,7.1305285,64,6.2419515
20171122T0900,7.6405287,60,5.842608
20171122T1000,8.070529,60,5.485512
20171122T1100,8.880529,62,7.108438
20171122T1200,10.450529,66,8.411661
20171122T1300,12.280529,61,8.150272
20171122T1400,13.310529,55,9.35819
20171122T1500,14.100529,53,9.3278055
20171122T1600,14.180529,60,8.00974
20171122T1700,13.930529,61,6.7077804
20171122T1800,13.110529,61,6.4433565
20171122T1900,11.970529,41,7.2713056
20171122T2000,8.8005295,47,7.108438
20171122T2100,9.090529,54,7.501892
20171122T2200,9.970529,61,7.7256002
20171122T2300,10.290529,58,7.237064
20171123T0000,9.770529,57,5.5943995
20171123T0100,8.970529,57,4.057684
20171123T0200,9.180529,54,5.3611965
20171123T0300,10.320529,49,10.873559
20171123T0400,10.310529,53,13.191508
20171123T0500,10.630529,53,15.268694
20171123T0600,10.610529,53,16.991224
20171123T0700,10.880529,53,17.346712
20171123T0800,10.910529,51,19.048998
20171123T0900,10.510529,52,16.991224
20171123T1000,11.990529,49,19.034088
20171123T1100,13.260529,47,22.455164
20171123T1200,14.280529,46,24.763739
20171123T1300,14.990529,45,23.35828
20171123T1400,16.690529,44,14.159354
20171123T1500,17.12053,45,15.074569
20171123T1600,16.81053,48,13.783465
20171123T1700,15.160529,53,11.467584
20171123T1800,12.850529,58,11.476863
20171123T1900,11.960529,61,11.833079
20171123T2000,12.230529,62,12.047054
20171123T2100,12.030529,64,12.2021675
20171123T2200,12.440529,63,12.079411
20171123T2300,11.950529,66,10.234754
20171124T0000,11.860529,66,9.460013
20171124T0100,12.5505295,64,10.565707
20171124T0200,11.890529,66,12.789975
20171124T0300,11.490529,66,12.656103
20171124T0400,11.140529,66,14.038547
20171124T0500,11.450529,61,15.147364
20171124T0600,11.510529,56,16.632408
20171124T0700,11.620529,54,18.472107
20171124T0800,11.760529,52,19.579947
20171124T0900,11.950529,50,20.19375
20171124T1000,13.260529,48,21.942047
20171124T1100,14.5505295,45,21.128057
20171124T1200,16.410528,47,17.681013
20171124T1300,15.630529,54,27.459883
20171124T1400,18.04053,51,12.271761
20171124T1500,17.030529,56,20.840588
20171124T1600,15.690529,65,15.119226
20171124T1700,15.630529,64,10.403253
20171124T1800,14.580529,66,9.304952
20171124T1900,13.700529,71,5.8849683
20171124T2000,12.920529,78,5.897015
20171124T2100,12.240529,83,3.8420756
20171124T2200,11.750529,87,4.912173
20171124T2300,11.670529,89,2.4123545
20171125T0000,11.910529,84,4.3038235
20171125T0100,11.840529,82,4.161301
20171125T0200,11.250529,84,6.723632
20171125T0300,11.210529,83,5.6637416
20171125T0400,11.100529,79,10.345105
20171125T0500,10.440529,82,10.17913
20171125T0600,10.310529,87,9.092791
20171125T0700,10.540529,86,7.7256002
20171125T0800,10.500529,88,8.495612
20171125T0900,7.4705286,93,26.589336
20171125T1000,5.8205285,91,14.498623
20171125T1100,5.7805285,90,11.566178
20171125T1200,4.9605284,86,15.391375
20171125T1300,6.6505284,77,15.75368
20171125T1400,8.520529,72,18.030773
20171125T1500,7.9705286,73,20.043835
20171125T1600,7.8005285,72,19.18265
20171125T1700,7.1905284,70,18.69551
20171125T1800,5.8905287,74,17.654903
20171125T1900,5.0905285,78,20.78603
20171125T2000,5.0805287,78,19.823097
20171125T2100,4.040529,78,11.880961
20171125T2200,3.7605286,84,12.53213
20171125T2300,3.7505286,85,15.487902
20171126T0000,3.3805285,85,12.523634
20171126T0100,3.4405286,83,11.928653
20171126T0200,2.6805286,85,14.417629
20171126T0300,1.1005287,88,11.869009
20171126T0400,0.61052865,92,11.217306
20171126T0500,0.45052865,93,12.523633
20171126T0600,0.29052866,92,12.787201
20171126T0700,-0.10947134,95,13.589011
20171126T0800,1.0605286,88,13.589011
20171126T0900,1.3105286,87,14.661684
20171126T1000,2.2205286,83,16.250399
20171126T1100,2.8905284,80,17.057924
20171126T1200,3.1005285,77,18.117159
20171126T1300,3.3605285,75,18.429796
20171126T1400,5.1205287,65,17.334433
20171126T1500,4.8205285,65,16.80222
20171126T1600,4.9205284,65,16.785313
20171126T1700,4.7805285,68,16.250399
20171126T1800,4.3705287,72,15.773939
20171126T1900,3.9805286,77,16.570421
20171126T2000,3.4305286,80,15.773939
20171126T2100,3.2605286,81,14.447136
20171126T2200,3.2005286,82,13.151097
20171126T2300,3.0905285,80,13.151097
20171127T0000,3.0205286,79,13.977751
20171127T0100,2.8705285,82,13.713779
20171127T0200,2.5105286,85,13.010035
20171127T0300,2.4205287,85,12.340963
20171127T0400,2.4905286,85,11.636527
20171127T0500,1.7605287,87,10.738928
20171127T0600,1.6905286,86,10.126704
20171127T0700,1.5805286,84,10.248612
20171127T0800,1.9405286,79,11.556972
20171127T0900,2.4205287,75,11.556972
20171127T1000,3.5905285,68,12.76776
20171127T1100,5.3805285,60,16.4328
20171127T1200,6.4405284,56,18.234295
20171127T1300,7.1105285,54,20.497227
20171127T1400,7.6405287,55,21.408352
20171127T1500,7.7005286,56,21.51912
20171127T1600,7.5905285,56,20.304155
20171127T1700,7.2705283,58,17.118145
20171127T1800,6.8205285,61,15.368302
20171127T1900,6.4305286,63,12.486745
20171127T2000,6.2605286,63,10.17913
20171127T2100,6.3505287,63,9.974892
20171127T2200,6.7505283,60,13.229114
20171127T2300,6.5905285,61,15.7424135
20171128T0000,6.4305286,61,17.527824
20171128T0100,6.3705287,62,19.099226
20171128T0200,5.7805285,65,19.375906
20171128T0300,5.4905286,67,19.21407
20171128T0400,5.1605287,67,19.469084
20171128T0500,4.8605285,67,19.469084
20171128T0600,4.7805285,64,19.5473
20171128T0700,5.0305285,62,19.590816
20171128T0800,5.5205283,59,21.589907
20171128T0900,5.6105285,62,22.36015
20171128T1000,5.8705287,69,22.54978
20171128T1100,6.0105286,74,25.28696
20171128T1200,5.9205284,76,24.527615
20171128T1300,4.9105287,80,23.09705
20171128T1400,7.6405287,71,20.024351
20171128T1500,6.6505284,77,18.655611
20171128T1600,6.2305284,77,18.009111
20171128T1700,5.8905287,77,17.13679
20171128T1800,5.4205284,79,15.154391
20171128T1900,4.8005285,81,15.203483
20171128T2000,5.0005283,81,14.542611
20171128T2100,4.9605284,82,11.999834
20171128T2200,4.790529,81,13.097022
20171128T2300,4.4905286,82,11.483046
20171129T0000,4.2505283,83,10.9742565
20171129T0100,4.1505284,83,10.775213
20171129T0200,3.9705286,84,9.44124
20171129T0300,3.9705286,83,8.599398
20171129T0400,2.8005285,88,6.9468617
20171129T0500,2.5605285,87,6.1963058
20171129T0600,2.8405285,82,6.874978
20171129T0700,3.1605287,80,6.2419515
20171129T0800,3.9105287,77,7.947476
20171129T0900,3.3405285,84,10.935387
20171129T1000,2.2605286,89,11.038736
20171129T1100,3.2205286,85,8.607647
20171129T1200,4.4205284,76,7.348971
20171129T1300,4.8405285,68,7.743951
20171129T1400,5.1005287,73,10.375929
20171129T1500,5.1905284,69,11.566177
20171129T1600,5.2705283,64,11.928653
20171129T1700,4.7705283,64,12.173051
20171129T1800,3.7505286,73,12.426925
20171129T1900,1.3305286,82,11.830079
20171129T2000,0.93052864,86,8.80733
20171129T2100,0.86052865,88,7.53493
20171129T2200,1.7805287,84,8.628235
20171129T2300,1.8605287,82,10.794953
20171130T0000,1.5605286,84,11.967262
20171130T0100,1.6405287,85,12.020515
20171130T0200,1.7405287,82,12.990926
20171130T0300,1.7705287,82,12.859146
20171130T0400,1.8405286,82,13.478893
20171130T0500,1.6205287,87,16.621735
20171130T0600,1.5105287,86,17.5824
20171130T0700,1.0605286,88,19.188198
20171130T0800,1.0605286,89,20.78603
20171130T0900,0.8905287,89,23.23185
20171130T1000,1.2705287,89,24.243864
20171130T1100,2.4005284,81,24.521828
20171130T1200,3.4205287,76,24.918015
20171130T1300,3.2705286,81,25.156116
20171130T1400,3.2605286,75,24.560865
20171130T1500,4.1305285,71,23.2517
20171130T1600,3.9705286,74,23.697624
20171130T1700,2.9505286,84,24.26581
20171130T1800,2.2505286,86,15.333628
20171130T1900,2.4505286,85,16.250399
20171130T2000,2.0505285,87,12.358204
20171130T2100,1.7405287,85,10.084568
20171130T2200,1.4105287,83,17.334433
20171130T2300,1.2305287,84,19.540035
20171201T0000,1.0405287,84,16.516798
20171201T0100,0.48052865,86,16.42632
20171201T0200,-0.6194713,86,13.752538
20171201T0300,-0.51947135,83,10.283178
20171201T0400,-0.90947133,81,8.495612
20171201T0500,-1.5094713,77,7.2713056
20171201T0600,-1.3994713,74,4.897704
20171201T0700,-1.2694713,75,3.5039446
20171201T0800,-0.47947133,74,2.6772869
20171201T0900,-0.59947133,81,2.9784427
20171201T1000,-0.08947134,81,4.5366282
20171201T1100,0.22052866,76,5.7631135
20171201T1200,1.0605286,69,5.619714
20171201T1300,1.6405287,66,5.897015
20171201T1400,2.5405285,65,4.161301
20171201T1500,2.9005284,59,5.7198505
20171201T1600,2.9705286,57,8.2066765
20171201T1700,2.3705285,65,11.188799
20171201T1800,0.62052864,81,9.324
20171201T1900,-0.7294713,82,7.4066863
20171201T2000,-0.48947132,75,7.3150935
20171201T2100,0.030528657,78,5.5434246
20171201T2200,0.8205287,81,6.595754
20171201T2300,0.67052865,80,5.848678
20171202T0000,-0.87947136,83,7.7576847
20171202T0100,-1.1094713,82,6.2191706
20171202T0200,-1.0594714,83,5.2474713
20171202T0300,-1.8194714,87,3.700947
20171202T0400,-2.3394713,87,3.1067312
20171202T0500,-2.5194714,85,0.753493
20171202T0600,-2.6694715,86,1.4346079
20171202T0700,-2.5994716,85,1.332
20171202T0800,-2.4894714,86,3.3379824
20171202T0900,-2.5094714,88,5.0052013
20171202T1000,-1.8794713,85,6.791894
20171202T1100,-0.28947133,80,4.1698194
20171202T1200,1.6905286,71,7.74395
20171202T1300,3.4705286,63,13.007306
20171202T1400,3.8905284,59,18.996767
20171202T1500,4.2605286,57,18.85427
20171202T1600,4.0705285,58,15.966229
20171202T1700,3.2505286,64,11.191971
20171202T1800,1.5105287,73,8.795236
20171202T1900,-0.40947133,74,5.466071
20171202T2000,-1.4094714,78,2.1967907
20171202T2100,-1.9394714,79,3.767465
20171202T2200,-2.1194715,78,3.996
20171202T2300,-2.2794714,77,3.8142672
20171203T0000,-2.5594714,77,3.8788424
20171203T0100,-2.9094715,80,4.00487
20171203T0200,-2.8994715,76,4.1698194
20171203T0300,-3.0094714,74,4.057684
20171203T0400,-3.4494715,78,3.4734309
20171203T0500,-3.8694715,83,3.2518265
20171203T0600,-3.8694715,84,2.9784424
20171203T0700,-3.7894714,84,1.6204481
20171203T0800,-3.8894715,85,0.84243083
20171203T0900,-4.0994716,86,0.2664
20171203T1000,-3.6694715,84,0.5956885
20171203T1100,-2.4794714,79,0.3767465
20171203T1200,-1.4794713,75,0.2664
20171203T1300,-0.7494713,73,0.5328
20171203T1400,0.97052866,63,1.5984001
20171203T1500,1.3305286,60,0.2664
20171203T1600,1.4605286,60,2.3976
20171203T1700,1.6005287,61,3.4631999
20171203T1800,1.6405287,62,3.7391024
20171203T1900,1.4005287,69,7.4782047
20171203T2000,1.1705287,73,10.935387
20171203T2100,1.2205287,69,12.061772
20171203T2200,1.4305286,67,10.467859
20171203T2300,1.4805287,68,9.166637
20171204T0000,1.3305286,71,8.903501
20171204T0100,1.6905286,64,10.196545
20171204T0200,1.6505287,66,11.97319
20171204T0300,1.3605287,72,13.651538
20171204T0400,1.0205287,77,14.861204
20171204T0500,0.8905287,78,15.257071
20171204T0600,0.9505287,78,15.464973
20171204T0700,1.1505287,78,14.996688
20171204T0800,1.3805287,80,14.368323
20171204T0900,1.5905286,81,13.489418
20171204T1000,2.3305285,80,15.798666
20171204T1100,3.6005285,76,17.850786
20171204T1200,4.4005284,74,19.476374
20171204T1300,4.9205284,74,20.86271
20171204T1400,4.540529,69,23.989317
20171204T1500,4.9305286,70,25.110937
20171204T1600,4.8605285,73,25.47709
20171204T1700,4.3405285,77,24.54497
20171204T1800,3.8205285,82,21.32698
20171204T1900,3.5305285,85,19.981775
20171204T2000,3.1905286,85,17.711092
20171204T2100,3.2705286,86,14.420093
20171204T2200,3.5105286,87,11.760889
20171204T2300,3.7405286,88,10.042255
20171205T0000,4.1105285,88,8.014169
20171205T0100,4.1305285,89,9.885558
20171205T0200,4.1305285,92,13.609885
20171205T0300,4.0505285,93,14.652
20171205T0400,4.1005287,93,13.852799
20171205T0500,3.9705286,94,12.01461
20171205T0600,3.8605285,94,11.651765
20171205T0700,4.3105288,90,11.636527
20171205T0800,2.8305285,96,11.556972
20171205T0900,2.3905284,94,10.565707
20171205T1000,2.7205286,85,10.070483
20171205T1100,4.3605285,79,9.605188
20171205T1200,5.7405286,73,10.951599
20171205T1300,6.3105288,74,14.321323
20171205T1400,5.4305286,76,9.35819
20171205T1500,5.5705285,75,9.35819
20171205T1600,5.5605288,74,9.197554
20171205T1700,4.9605284,78,7.7576847
20171205T1800,3.8005285,85,6.992683
20171205T1900,2.8605285,91,5.694981
20171205T2000,2.6805286,91,5.433515
20171205T2100,2.4605286,91,5.8849683
20171205T2200,2.1405284,91,6.3936005
20171205T2300,1.8205286,94,6.9468617
20171206T0000,1.6705287,93,6.270311
20171206T0100,1.5105287,90,6.4046907
20171206T0200,1.0605286,90,5.394189
20171206T0300,0.99052864,90,3.9333487
20171206T0400,0.85052866,89,2.4560866
20171206T0500,0.61052865,90,2.1312
20171206T0600,0.47052866,90,2.7167575
20171206T0700,0.24052864,91,2.6237357
20171206T0800,0.06052866,92,2.742756
20171206T0900,-0.12947133,92,3.4734309
20171206T1000,-0.059471346,90,4.066419
20171206T1100,0.61052865,85,3.3907182
20171206T1200,1.7005286,80,2.5272923
20171206T1300,2.9505286,75,1.8837326
20171206T1400,3.7505286,74,0.2664
20171206T1500,4.4905286,72,0.2664
20171206T1600,4.8305287,71,0.5328
20171206T1700,4.5805287,73,1.0983953
20171206T1800,4.1705284,74,1.191377
20171206T1900,3.8205285,75,2.4123545
20171206T2000,3.5205286,77,3.3697233
20171206T2100,3.0805285,79,3.700947
20171206T2200,2.5405285,83,3.996
20171206T2300,2.2705286,85,3.0374274
20171207T0000,1.9705287,81,1.5533656
20171207T0100,1.7405287,73,1.332
20171207T0200,1.7205287,76,2.028842
20171207T0300,1.5005287,76,3.9333487
20171207T0400,1.6205287,74,5.0052013
20171207T0500,2.0505285,69,4.5288
20171207T0600,2.5605285,67,5.0545845
20171207T0700,2.5105286,69,6.3322554
20171207T0800,2.0205286,71,6.5795946
20171207T0900,1.2705287,72,7.5066204
20171207T1000,1.0205287,75,7.8712068
20171207T1100,2.3205285,75,7.670285
20171207T1200,3.9305286,75,4.6600966
20171207T1300,4.8105288,76,0.2664
20171207T1400,6.0705285,69,0.3767465
20171207T1500,7.1305285,68,1.0656
20171207T1600,7.0605288,71,2.4123545
20171207T1700,6.5105286,74,2.5272923
20171207T1800,5.7205286,77,2.6237357
20171207T1900,4.0105286,78,6.1329885
20171207T2000,6.9905286,64,15.823352
20171207T2100,7.2505283,70,22.993887
20171207T2200,6.9305286,70,29.822525
20171207T2300,6.8805285,65,34.292213
20171208T0000,7.5705285,61,34.385212
20171208T0100,8.220529,60,27.167576
20171208T0200,8.490529,61,43.157623
20171208T0300,7.2405286,71,44.068874
20171208T0400,6.4105287,74,38.15384
20171208T0500,6.9905286,75,32.81157
20171208T0600,6.5305285,79,35.165806
20171208T0700,5.3805285,81,36.265636
20171208T0800,5.040529,81,31.986866
20171208T0900,5.1405287,87,29.159544
20171208T1000,4.8605285,88,23.999668
20171208T1100,5.4405284,81,26.953836
20171208T1200,4.4905286,83,28.433752
20171208T1300,4.3805285,76,27.690226
20171208T1400,5.1905284,75,25.343029
20171208T1500,4.8105288,73,24.78093
20171208T1600,3.6205285,79,23.176798
20171208T1700,2.9905286,82,22.112804
20171208T1800,2.4305286,79,21.418295
20171208T1900,1.5005287,87,20.540459
20171208T2000,1.3005286,88,20.248152
20171208T2100,1.1305287,87,21.604696
20171208T2200,1.3905287,85,26.006426
20171208T2300,1.0105287,88,33.24347
20171209T0000,1.1805286,81,21.846422
20171209T0100,0.91052866,79,23.857307
20171209T0200,-1.2694713,89,21.670294
20171209T0300,-1.4294714,90,21.065825
20171209T0400,-1.1394713,90,22.256758
20171209T0500,-1.2694713,89,22.907303
20171209T0600,-1.4994713,88,22.455164
20171209T0700,-1.5294713,89,23.565487
20171209T0800,-1.6194713,89,23.36132
20171209T0900,-1.8694713,88,22.21367
20171209T1000,-1.0894713,86,22.117619
20171209T1100,0.000528658,78,25.842173
20171209T1200,0.62052864,71,26.10856
20171209T1300,0.99052864,68,26.939352
20171209T1400,1.5705286,66,23.215042
20171209T1500,1.7905287,62,23.449253
20171209T1600,1.8805287,59,23.36132
20171209T1700,1.4605286,62,21.527363
20171209T1800,0.18052867,70,18.156288
20171209T1900,-0.23947135,66,18.735327
20171209T2000,-0.42947134,63,19.210377
20171209T2100,-0.52947134,60,18.989294
20171209T2200,-0.62947136,58,16.441435
20171209T2300,-0.7394713,59,14.2791395
20171210T0000,-0.38947132,67,17.103626
20171210T0100,-0.14947134,65,19.247286
20171210T0200,-0.28947133,63,17.334433
20171210T0300,0.91052866,57,15.690485
20171210T0400,1.3005286,53,16.478083
20171210T0500,0.21052867,52,15.636112
20171210T0600,0.7105287,50,17.330338
20171210T0700,1.2905287,51,19.887434
20171210T0800,1.5005287,49,20.262167
20171210T0900,2.3205285,56,25.86276
20171210T1000,2.3505285,69,25.773428
20171210T1100,2.1705287,72,21.589907
20171210T1200,4.5905285,68,32.78452
20171210T1300,5.5305285,69,52.08989
20171210T1400,6.3005285,72,59.19237
20171210T1500,6.790529,75,50.826576
20171210T1600,7.2305284,78,45.74407
20171210T1700,8.110529,80,41.766216
20171210T1800,7.3105288,76,37.191196
20171210T1900,7.0505285,76,31.12323
20171210T2000,6.8305287,75,31.463404
20171210T2100,6.6605287,77,31.789904
20171210T2200,6.9105287,77,32.035637
20171210T2300,6.8905287,78,30.290045
20171211T0000,7.2605286,77,30.525766
20171211T0100,7.7305284,77,28.49484
20171211T0200,8.230529,76,25.274326
20171211T0300,7.3905287,82,17.59249
20171211T0400,6.9205284,85,7.463956
20171211T0500,5.9205284,95,7.348971
20171211T0600,5.8605285,95,11.566178
20171211T0700,6.0305285,89,16.217611
20171211T0800,5.8605285,86,20.248152
20171211T0900,5.7805285,85,21.472898
20171211T1000,5.5905285,88,21.261992
20171211T1100,6.3805285,85,19.851715
20171211T1200,6.6305285,86,17.334433
20171211T1300,8.900529,80,15.59066
20171211T1400,11.770529,69,18.1152
20171211T1500,11.630529,73,11.239428
20171211T1600,9.0505295,80,19.490942
20171211T1700,7.6605287,73,18.38932
20171211T1800,7.0605288,73,24.539185
20171211T1900,6.4805284,71,29.497107
20171211T2000,6.7505283,69,27.973269
20171211T2100,6.6605287,70,26.33051
20171211T2200,6.9705286,71,26.481018
20171211T2300,6.9305286,70,26.943302
20171212T0000,6.7005286,70,24.6733
20171212T0100,6.5205283,69,24.991955
20171212T0200,6.4205284,68,24.826708
20171212T0300,5.6305285,72,28.433752
20171212T0400,2.0005286,75,29.334257
20171212T0500,0.9405287,78,32.02345
20171212T0600,0.7105287,77,26.81657
20171212T0700,1.2005286,77,23.715588
20171212T0800,1.1105287,83,23.211987
20171212T0900,1.0205287,82,17.397776
20171212T1000,1.5905286,79,16.154036
20171212T1100,2.8905284,72,15.894952
20171212T1200,4.3205285,62,16.154036
20171212T1300,5.2505283,59,17.632782
20171212T1400,5.7705283,63,15.679173
20171212T1500,5.4405284,65,15.834561
20171212T1600,4.9405284,66,13.322664
20171212T1700,4.3705287,65,10.210455
20171212T1800,3.2305286,72,7.2125063
20171212T1900,2.0805285,78,6.723632
20171212T2000,0.9605287,82,6.9926825
20171212T2100,0.7005287,80,7.1977315
20171212T2200,0.8805287,78,7.572511
20171212T2300,0.8805287,80,7.348971
20171213T0000,1.0005287,80,7.1581836
20171213T0100,0.7705287,79,6.972355
20171213T0200,1.3505287,75,7.0331616
20171213T0300,0.20052865,78,6.972355
20171213T0400,-0.08947134,77,6.723632
20171213T0500,0.44052866,72,5.9865956
20171213T0600,0.5105286,71,6.3322554
20171213T0700,0.47052866,71,6.9315205
20171213T0800,0.44052866,72,7.1928
20171213T0900,0.6405287,71,9.304952
20171213T1000,1.6205287,66,11.439701
20171213T1100,3.4305286,60,14.439765
20171213T1200,4.6805286,54,18.809048
20171213T1300,5.3505287,46,20.726192
20171213T1400,5.1205287,49,18.504736
20171213T1500,5.7505283,43,16.59396
20171213T1600,6.2305284,46,16.357048
20171213T1700,5.4705286,48,27.70688
20171213T1800,4.5505285,54,30.91388
20171213T1900,3.7405286,66,31.38097
20171213T2000,4.1005287,66,27.595234
20171213T2100,4.1405287,68,25.64368
20171213T2200,4.9505286,67,24.185247
20171213T2300,6.1005287,66,29.956678
20171214T0000,6.0205283,68,38.616974
20171214T0100,6.5805287,67,40.773125
20171214T0200,7.8105288,71,37.603943
20171214T0300,8.030529,74,35.642883
20171214T0400,7.0705285,76,29.91519
20171214T0500,6.6505284,75,30.77468
20171214T0600,6.2405286,77,33.24134
20171214T0700,5.7705283,79,28.16416
20171214T0800,5.7105284,80,26.194044
20171214T0900,5.2005286,80,24.278967
20171214T1000,5.1605287,80,20.066835
20171214T1100,6.1505284,80,17.186413
20171214T1200,6.7505283,69,24.164696
20171214T1300,6.7705283,69,24.09411
20171214T1400,7.2105284,65,23.876635
20171214T1500,7.3605285,64,24.012972
20171214T1600,7.4605284,65,23.156889
20171214T1700,7.2705283,65,22.290215
20171214T1800,6.8005285,69,20.652445
20171214T1900,7.2805285,69,20.319878
20171214T2000,6.9705286,75,16.848616
20171214T2100,7.2705283,73,23.300484
20171214T2200,7.5605288,73,22.800169
20171214T2300,6.2205286,80,26.374947
20171215T0000,5.9805284,78,25.95179
20171215T0100,5.9505286,78,30.574553
20171215T0200,5.8105288,84,21.787872
20171215T0300,4.4805284,85,22.505674
20171215T0400,4.020529,81,26.1072
20171215T0500,3.2805285,81,19.971119
20171215T0600,2.8305285,80,12.047054
20171215T0700,2.4405286,81,12.340964
20171215T0800,3.2505286,72,17.346712
20171215T0900,3.6205285,70,21.153234
20171215T1000,3.6705287,70,20.69021
20171215T1100,4.7405286,68,20.69878
20171215T1200,5.8105288,66,20.504148
20171215T1300,6.5005283,65,20.643852
20171215T1400,6.290529,66,20.760406
20171215T1500,6.4505286,64,18.966856
20171215T1600,6.1705284,67,16.932648
20171215T1700,5.4305286,70,15.416714
20171215T1800,4.8805285,69,12.886713
20171215T1900,4.1905284,69,12.483903
20171215T2000,3.8305285,68,13.583788
20171215T2100,4.2705283,66,13.207638
20171215T2200,4.6505284,67,11.869009
20171215T2300,4.3305287,71,10.126704
20171216T0000,4.0805287,74,7.348971
20171216T0100,4.3405285,74,8.343893
20171216T0200,3.5305285,79,10.615965
20171216T0300,3.0305285,82,9.354396
20171216T0400,3.2605286,82,10.293525
20171216T0500,2.7905285,87,11.999834
20171216T0600,2.8705285,87,11.467584
20171216T0700,3.1105285,88,11.880961
20171216T0800,3.0205286,82,12.974528
20171216T0900,1.9405286,79,13.939619
20171216T1000,1.2705287,87,14.939791
20171216T1100,2.6605287,73,13.481524
20171216T1200,2.8205285,70,13.191508
20171216T1300,3.0705285,76,10.420293
20171216T1400,4.4305286,79,11.880961
20171216T1500,4.4805284,79,12.061772
20171216T1600,4.4305286,78,10.17913
20171216T1700,4.4605284,73,11.566178
20171216T1800,3.8505285,77,12.76776
20171216T1900,3.0905285,85,11.501571
20171216T2000,3.4505286,83,12.020515
20171216T2100,3.3205285,84,11.605993
20171216T2200,3.0705285,88,13.628123
20171216T2300,2.6605287,86,17.215294
20171217T0000,1.4005287,92,15.7424135
20171217T0100,1.3705287,90,15.081629
20171217T0200,0.8305287,84,15.372918
20171217T0300,-0.15947133,92,17.316
20171217T0400,-0.17947134,93,17.05168
20171217T0500,0.44052866,90,16.536123
20171217T0600,0.31052867,89,17.068321
